Time [s],Channel 2
0.156074000,1
0.156528000,0
0.156941000,1
0.158255000,0
0.158673000,1
0.159124000,0
0.159538000,1
0.159975000,0
0.160389000,1
0.161705000,0
0.162122000,1
0.162557000,0
0.162971000,1
0.163424000,0
0.163838000,1
0.164273000,0
0.164687000,1
0.165140000,0
0.165554000,1
0.165989000,0
0.166403000,1
0.166856000,0
0.167270000,1
0.167705000,0
0.168119000,1
0.168555000,0
0.168969000,1
0.170299000,0
0.170717000,1
0.171170000,0
0.171583000,1
0.172897000,0
0.173315000,1
0.174629000,0
0.175047000,1
0.176375000,0
0.176794000,1
0.178125000,0
0.178544000,1
0.178995000,0
0.179408000,1
0.179846000,0
0.180259000,1
0.181588000,0
0.182007000,1
0.182444000,0
0.182858000,1
0.184170000,0
0.184589000,1
0.185918000,0
0.186336000,1
0.186774000,0
0.187187000,1
0.188501000,0
0.188920000,1
0.189370000,0
0.189784000,1
0.191099000,0
0.191516000,1
0.264604000,0
0.268109000,1
0.269877000,0
0.270296000,1
0.270748000,0
0.271162000,1
0.272476000,0
0.272895000,1
0.273345000,0
0.273759000,1
0.274196000,0
0.274610000,1
0.275061000,0
0.275475000,1
0.275912000,0
0.276326000,1
0.276777000,0
0.277191000,1
0.277627000,0
0.278041000,1
0.278478000,0
0.278892000,1
0.279342000,0
0.279757000,1
0.280194000,0
0.280608000,1
0.281059000,0
0.281472000,1
0.281910000,0
0.282323000,1
0.283637000,0
0.284055000,1
0.284508000,0
0.284922000,1
0.285356000,0
0.285770000,1
0.286207000,0
0.286621000,1
0.287072000,0
0.287486000,1
0.287924000,0
0.288337000,1
0.288788000,0
0.289202000,1
0.290532000,0
0.290952000,1
0.291402000,0
0.291817000,1
0.292269000,0
0.292684000,1
0.293997000,0
0.294414000,1
0.294852000,0
0.295265000,1
0.295716000,0
0.296130000,1
0.296567000,0
0.296981000,1
0.297432000,0
0.297846000,1
0.298283000,0
0.298696000,1
0.299148000,0
0.299562000,1
0.299998000,0
0.300413000,1
0.300850000,0
0.301263000,1
0.302577000,0
0.302994000,1
0.303446000,0
0.303859000,1
0.305191000,0
0.305609000,1
0.306922000,0
0.307341000,1
0.308654000,0
0.309072000,1
0.310399000,0
0.310819000,1
0.311256000,0
0.311670000,1
0.312106000,0
0.312520000,1
0.313833000,0
0.314252000,1
0.314703000,0
0.315117000,1
0.316432000,0
0.316850000,1
0.318164000,0
0.318582000,1
0.319033000,0
0.319446000,1
0.320761000,0
0.321180000,1
0.321631000,0
0.322045000,1
0.323360000,0
0.323778000,1
0.396863000,0
0.400366000,1
0.402118000,0
0.402539000,1
0.402990000,0
0.403404000,1
0.404736000,0
0.405153000,1
0.405604000,0
0.406019000,1
0.406472000,0
0.406885000,1
0.407336000,0
0.407750000,1
0.408204000,0
0.408617000,1
0.409068000,0
0.409482000,1
0.409919000,0
0.410332000,1
0.410786000,0
0.411199000,1
0.411635000,0
0.412048000,1
0.412501000,0
0.412915000,1
0.413351000,0
0.413764000,1
0.414215000,0
0.414629000,1
0.415944000,0
0.416363000,1
0.416814000,0
0.417227000,1
0.417664000,0
0.418078000,1
0.418531000,0
0.418945000,1
0.419396000,0
0.419810000,1
0.420263000,0
0.420676000,1
0.421112000,0
0.421526000,1
0.422856000,0
0.423273000,1
0.423711000,0
0.424123000,1
0.424575000,0
0.424989000,1
0.426303000,0
0.426722000,1
0.427175000,0
0.427589000,1
0.428024000,0
0.428437000,1
0.428891000,0
0.429304000,1
0.429740000,0
0.430154000,1
0.430607000,0
0.431020000,1
0.431456000,0
0.431870000,1
0.432323000,0
0.432736000,1
0.433171000,0
0.433585000,1
0.434916000,0
0.435335000,1
0.435769000,0
0.436183000,1
0.437512000,0
0.437931000,1
0.439260000,0
0.439680000,1
0.440994000,0
0.441412000,1
0.442740000,0
0.443159000,1
0.443612000,0
0.444025000,1
0.444460000,0
0.444874000,1
0.446188000,0
0.446607000,1
0.447058000,0
0.447472000,1
0.448801000,0
0.449220000,1
0.450535000,0
0.450953000,1
0.451404000,0
0.451818000,1
0.453149000,0
0.453568000,1
0.454002000,0
0.454416000,1
0.455731000,0
0.456149000,1
0.529224000,0
0.532730000,1
0.534484000,0
0.534903000,1
0.535338000,0
0.535752000,1
0.537080000,0
0.537499000,1
0.537935000,0
0.538350000,1
0.538800000,0
0.539214000,1
0.539652000,0
0.540065000,1
0.540516000,0
0.540930000,1
0.541367000,0
0.541781000,1
0.542218000,0
0.542631000,1
0.543082000,0
0.543495000,1
0.543933000,0
0.544346000,1
0.544798000,0
0.545211000,1
0.545649000,0
0.546062000,1
0.546514000,0
0.546927000,1
0.548258000,0
0.548677000,1
0.549111000,0
0.549525000,1
0.549962000,0
0.550375000,1
0.550827000,0
0.551240000,1
0.551677000,0
0.552091000,1
0.552542000,0
0.552956000,1
0.553393000,0
0.553807000,1
0.555137000,0
0.555555000,1
0.556007000,0
0.556421000,1
0.556856000,0
0.557270000,1
0.558584000,0
0.559002000,1
0.559454000,0
0.559867000,1
0.560304000,0
0.560718000,1
0.561169000,0
0.561583000,1
0.562021000,0
0.562433000,1
0.562885000,0
0.563299000,1
0.563736000,0
0.564150000,1
0.564601000,0
0.565014000,1
0.565451000,0
0.565865000,1
0.567195000,0
0.567613000,1
0.568050000,0
0.568463000,1
0.569776000,0
0.570195000,1
0.571525000,0
0.571943000,1
0.573275000,0
0.573692000,1
0.575006000,0
0.575424000,1
0.575874000,0
0.576288000,1
0.576725000,0
0.577138000,1
0.578469000,0
0.578888000,1
0.579323000,0
0.579737000,1
0.581066000,0
0.581485000,1
0.582815000,0
0.583234000,1
0.583669000,0
0.584083000,1
0.585412000,0
0.585830000,1
0.586267000,0
0.586680000,1
0.587992000,0
0.588411000,1
0.594778000,1
